,"Corn, China","Wheat, China","Japonica Rice, China","Pork, China","Beef, China","Mutton, China","Cotton, China","Soybean, China","Soybean Meal, China","Soybean Oil, China","Rapeseed Meal, China","Rapeseed Oil, China","Palm Oil, China","Pure Benzene, China","Toluene, China","O-Xylene, China","Styrene, China","Butadiene, China","P-Xylene, China","PTA, China","Epoxy Ethane, China","Propylene, China","Polystyrene, China","Natural Rubber, China","PP, China","Causticsoda, China","Potassic Fertilizers, China","Xylene, China","Glycol, China","Acrylamide, China","Acrylic Acid, China","Acrylonitrile, China","Butyl Acrylate, China","PET Chips, China","Methyl Methacrylate, China","PVC, China","Urea, China","Methanol, China","Metallurgical Coke, China","Hard Coking Coal, China","Coking Coal, China","Hot-rolled Sheet/Coil, China","Platinum, China","Silver, China","Palladium, China","Gold, China","Copper, China","Nickel, China","Aluminum, China","Zinc, China","Lead, China","Tin, China","Chrome Metal, China","Silicon Metal, China","Cobalt, China","Ingot, China","Electrolytic Manganese, China","Nickel Sulfate, China","Antimony, China","Soybean Oil, US","Diesel Oil, Singapore","Gasoline, Japan",Brent,WTI,Henry Hub Natural Gas,"Crude Oil, UAE Dubai","Naphtha, Korea","Gold, UK","Silver, UK","Platinum, UK","Palladium, UK"
664,0.193084505,0.041295071,-0.183508167,0.48454144,-0.946068077,-0.801009592,-0.083026404,-0.004457089,-0.083432798,-0.004457089,-0.079112482,-0.837721373,-0.004457089,-1.565246856,-0.189813954,-0.004457089,0.908791267,1.261382598,0.199139859,0.300421196,-0.004457089,-1.475071828,-0.004457089,-2.795335901,-0.567838861,-0.004457089,-0.004457089,0.17175441,1.528979311,1.277611754,-1.231466349,-0.004457089,-0.004457089,-0.530774094,-2.801842294,-0.004457089,0.957088781,0.433180371,1.031821614,-0.07927939,-0.082308397,0.36605093,0.951034414,-0.032821861,2.536616958,-0.186116652,0.159175592,-0.374254123,-0.146200557,-0.004457089,0.532376887,0.574307336,-0.004457089,-0.004457089,-0.004457089,-0.004457089,0.419871694,-2.21139162,-0.004457089,2.471994533,-1.725533009,-2.166410398,0.267135484,0.157878151,0,-3.618179811,-3.436969698,-0.366657976,-0.200200267,0.784317746,0.418410652
665,0.051974934,0.035662279,0.035662279,0.035662279,0.201499796,0.434731648,0.035662279,0.035662279,0.024099624,0.035662279,-0.163094216,0.035662279,0.035662279,-0.64077773,-0.150038796,0.035662279,0.035662279,0.035662279,-1.357041827,0.187753563,-4.965379779,1.506277018,0.035662279,0.035662279,0.035662279,4.687663842,0.035662279,-0.140549221,0.035662279,0.670585046,0.035662279,0.035662279,0.035662279,-0.228538668,0.035662279,0.469502438,0.035662279,-0.401975181,0.08719539,0.035662279,0.035662279,0.503010319,-0.228022624,-0.191545999,-5.495040895,0.174608094,0.096955569,-0.164798849,0.742379001,0.928924136,0.035662279,0.205251574,0.035662279,-0.708388773,0.035662279,0.035662279,0.035662279,0.035662279,-1.107730009,-1.136167619,0.594625865,0.751518689,1.35278543,0.691717897,0.386847678,0.868109624,-0.233273712,0.218596387,0.100150234,-0.784317746,-5.067084595
666,0.042834866,0.02662525,0.02662525,0.124186233,-0.02329571,0.192490274,0.02662525,0.02662525,0.262595989,0.02662525,0.02662525,0.02662525,0.528887175,0.701543447,0.02662525,0.02662525,1.224244354,1.26887725,-0.398003838,0.02662525,0.02662525,-0.700650683,0.02662525,0.02662525,0.02662525,0.02662525,0.02662525,-0.508612424,0.470084957,0.653586551,-1.280582907,1.316965733,-1.031585683,0.02662525,-0.700650683,0.447088378,0.02662525,0.240529075,0.231964131,0.02662525,0.02662525,-0.267636856,-0.884312223,0.054990021,-1.207029632,0.34554827,-0.948182843,-0.196725097,0.453065128,-1.056417828,0.02662525,-0.252049527,-1.2455891,0.02662525,0.02662525,-0.533914335,0.02662525,0.02662525,-1.22310173,0.5676458,-2.598810494,-3.565555633,0.154853272,1.165627573,3.861483613,-1.402025827,-2.899310979,0.311720951,0.67204554,-0.345026219,-0.753583069
667,-0.075885975,-0.102024983,-0.102024983,0.384357299,0.462291867,-0.817204746,-0.249893537,-0.102024983,2.116458063,-0.102024983,0.614597562,0.287011759,-0.102024983,-0.326491968,-0.485902614,-3.043413503,0.491448569,1.124984276,0.60469174,0.200090051,-0.102024983,-1.572639722,-0.102024983,-0.54548469,-0.668598736,-0.102024983,-0.102024983,-0.820160924,-0.54548469,0.521029992,-1.426547658,-0.102024983,-1.171553894,-0.102024983,-0.834628992,-0.102024983,-0.588643948,-0.530291162,-0.050756076,-0.102024983,-0.102024983,-0.446428767,-1.077792003,-0.016978911,-0.709375772,0.198249022,-0.876168403,-1.257161773,-0.102024983,-1.518543984,-0.711597123,-0.415611715,-0.102024983,-0.102024983,-0.102024983,-0.102024983,-1.237594318,-1.895623914,-0.102024983,-1.406065346,0.270303642,0.368906874,-0.677490241,-0.889182158,-0.760459939,-0.230780428,0.193093001,0.070003503,-0.739499168,-1.977958609,-3.698418428
668,-0.11951715,-0.296017132,-0.364368991,-0.461456377,-0.31472888,0.234734149,-0.364368991,-0.364368991,-0.200005916,-1.22768151,-0.142993807,-0.47031991,-1.138289562,0.752961069,0.210896258,-0.364368991,0.812115167,0.243535617,-0.364368991,-0.063163944,-0.364368991,-0.364368991,0.650868156,0.960153684,-1.507238573,-0.364368991,-0.364368991,-0.364368991,0.079090716,-0.364368991,-0.364368991,-0.364368991,-1.445460601,-0.364368991,-1.10237972,-1.066126257,-0.364368991,0.277344441,2.714350069,-0.364368991,-0.364368991,-0.389014709,-0.616238871,-0.591319443,0.364010557,-0.427881219,0.53474841,0.887275743,0.412745482,0.597397067,-0.578600136,-0.912090475,-0.364368991,-0.364368991,-0.364368991,-0.364368991,-0.364368991,-0.364368991,-1.441410542,0.610455921,0.684766677,4.17263724,1.43422031,0.113608711,0.760459939,1.575963849,0.415037287,0.077724238,-0.168833402,0.702579002,2.939113337
669,0.252625309,-0.015735088,-0.061825624,-0.110404688,-0.012210143,0.054250999,-0.6802015,0.01696177,0.745618932,-0.061825624,-0.135710443,-0.061825624,-0.061825624,-0.061825624,-0.637090873,-0.061825624,-1.238309782,-0.061825624,1.058634277,-0.061825624,-0.061825624,0.676185105,-0.061825624,-0.942888592,-1.217907864,-1.588572837,-0.061825624,-0.061825624,-1.622615391,-0.061825624,-2.764692863,0.577154186,-0.061825624,-0.460497249,-0.061825624,-0.768542347,-0.30602599,-1.133647246,0.976502617,0.012829101,0.015965123,-0.382773931,-0.087562338,-0.005039706,1.706540553,0.546934635,-0.855978178,-0.841626217,0.359523314,-1.161745054,-0.985193219,0.198716175,-0.061825624,-0.061825624,-0.345513758,-0.061825624,-0.061825624,-0.061825624,-1.269655583,-0.572193055,2.288980794,1.166230536,1.000147245,-1.109128969,2.616971773,1.032321973,1.062385084,0.658228264,-0.916658939,0.349447065,1.287408921
670,-0.40826527,-0.649089744,-0.602999208,-0.651601882,-0.93423502,-1.051467695,-1.510283552,-0.602999208,-0.592287053,-0.602999208,-0.578217377,0.258999268,-0.602999208,-1.048434243,-1.569190299,-2.106786945,-1.793489459,3.551901083,-1.86440346,-0.602999208,-0.602999208,0.129604801,-0.602999208,0.27806376,-1.186091239,-0.602999208,-0.602999208,-1.145005955,-4.031906556,-0.602999208,0.757565997,-0.602999208,-0.602999208,-1.003266587,-2.850284793,-0.602999208,-0.847797372,-2.342173479,-0.602999208,-0.602999208,-0.525268928,-1.248002685,0.691037211,0.188636252,-1.288648041,0.669349111,-0.876137313,-0.153743807,-0.602999208,-1.15752928,-1.410206323,-1.172957833,-0.602999208,-0.602999208,-1.554481172,-0.602999208,-0.602999208,-0.602999208,-0.602999208,1.443245712,-2.569657041,-3.153557087,0.24848163,1.384499678,-0.369686188,-1.931878263,-2.310916031,0.21588289,0.645931194,-0.349447065,0.07521625
671,-0.213470422,-0.41455677,0.299731981,0.408493143,-0.930150428,-0.64789021,-1.125702761,-0.41455677,0.633727475,0.548795716,-0.168841199,-0.309514744,0.552084831,-0.41455677,-0.80366232,-0.41455677,-1.015159176,-0.41455677,-4.004317661,-8.231034055,-7.039495325,0.312719162,-0.41455677,-1.295619739,-0.41455677,-5.139845255,-0.859991805,-0.777533576,-1.584160747,-0.41455677,0.927745263,-0.41455677,-1.507463824,-1.489835948,-2.713508593,-0.41455677,-1.1525675,0.675966578,-0.41455677,-0.41455677,-0.336886864,-0.638800044,-0.913819105,-0.696564854,0.271092063,-0.799779965,-0.099463557,-0.058630224,0.28377009,1.285461199,0.175965536,-0.015930813,-1.784257249,-0.41455677,-0.41455677,-0.41455677,-0.41455677,-0.41455677,-1.564821071,0.826140636,1.130092834,0.62848921,0.769128912,0.339120228,-0.37105794,1.183445765,0.840572555,0.05389798,0.405817263,-1.291855899,-1.438873745
672,0.416337001,-0.102494584,-0.056794602,-0.782662778,-0.123516873,-0.140260094,-1.737715354,-0.056794602,2.007371929,-0.046928908,1.137514008,-0.056794602,0.250466375,-0.056794602,0.719908332,-0.056794602,-0.661026047,-0.056794602,0.816573395,-0.873125666,-0.056794602,-0.056794602,-0.056794602,3.421817007,-0.056794602,-1.682846689,-0.056794602,0.306182203,-0.056794602,-0.056794602,-0.056794602,0.578128166,-1.16177822,-1.417359807,-0.056794602,0.367834486,-0.551845118,1.45023069,-0.056794602,-0.056794602,-0.056794602,0.167448672,-1.233248539,0.168875452,-0.056794602,0.331892336,0.445298503,0.459583805,0.082287479,0.669490933,0.591856321,-0.056794602,-1.390692153,-0.056794602,-1.210653557,-0.056794602,-0.056794602,-0.056794602,-1.31802888,1.779142555,2.056996708,3.183659881,2.178853365,1.440485855,-2.636687584,2.339533755,2.298710505,-0.571253676,-0.135089517,-0.473934536,1.814108707
673,0.478883704,-0.225583953,-0.24864241,0.525430153,0.449730897,-0.566448147,-0.24864241,-0.24864241,0.035242496,0.626281242,-0.24864241,-0.24864241,1.122807657,-0.025676878,0.329951296,-0.24864241,0.355589035,-0.24864241,0.040793392,-1.071692324,-0.24864241,1.190231335,-1.263879557,-0.24864241,-0.24864241,-1.901572605,-0.24864241,0.293364337,-0.24864241,-0.24864241,-0.24864241,-0.24864241,-0.24864241,-0.935930339,-1.811174201,-0.673271499,-0.497089743,0.177797468,0.144092508,-0.24864241,-0.24864241,-0.174006258,-1.737632852,-1.353626029,-0.605785647,-0.494866807,-0.019356223,-0.147703672,-1.156153002,-1.020496413,0.058766378,-0.530265016,-0.24864241,-0.47294157,-0.24864241,-0.24864241,-0.24864241,-0.24864241,-0.24864241,-1.853964855,1.573725961,2.010857358,-1.022613863,-0.254574521,-0.382409644,0.442111801,-0.012106852,-0.847429756,-2.152089889,-2.282381357,-1.433445895
674,0.092750067,-0.002898929,-0.002898929,-0.586274429,0.842807131,0.747417221,-0.396793872,-0.002898929,0.232967518,-1.007672266,-0.002898929,-0.159734371,-1.758746235,-0.002898929,-0.194286547,-0.002898929,0.587073284,0.563674825,-0.58855214,-0.675170368,-0.002898929,0.703817793,-0.002898929,-0.427528017,-0.002898929,-0.002898929,-0.002898929,-0.182271174,-0.711284418,-0.002898929,-0.002898929,-0.002898929,-0.002898929,-1.441772674,-0.002898929,-0.288205827,-0.509229125,-0.413577124,0.759009519,0.07158897,0.074530421,0.320927484,-0.297213523,-0.145980939,-0.002898929,-0.083182369,-0.506361289,-0.660862635,-0.284589256,-0.281192244,1.240125156,-0.327272035,-0.002898929,-0.002898929,-0.002898929,-0.002898929,-0.002898929,-0.002898929,-0.002898929,0.636110658,-0.071882116,-0.186764669,-1.380474711,-2.571662132,0,-0.433476173,-1.494043695,0.20825564,0.034644033,-0.74257767,-1.669234509
675,0.081481196,-0.048735078,-0.002898845,0.870893123,-0.267449264,-0.335677854,-0.659437492,-0.002898845,0.048318081,-0.916790286,0.044729296,-0.229874062,-0.620745538,-0.226362625,-0.579269316,-0.002898845,1.166705132,-0.002898845,0.290356497,-1.019856762,-0.002898845,-0.002898845,-0.002898845,-3.026887364,-0.582610613,-0.002898845,-0.002898845,-0.723622685,-0.477959121,-0.002898845,-0.002898845,-1.293239328,-0.002898845,-1.462778787,-0.002898845,-0.719747793,-0.257028588,-2.081975812,0.706156359,-0.002898845,-0.002898845,-0.127323397,-1.010097729,0.283060744,-0.684282017,0.080873718,-1.678264084,-1.054465452,-0.214688546,-1.359010345,0.490016509,-0.307523838,-0.002898845,-0.002898845,-0.392004394,-0.002898845,-0.002898845,-0.002898845,-0.002898845,-1.996675863,-2.144107332,-2.998137406,-5.089830634,-6.33452683,-6.429435071,-2.885977532,-2.244220179,0.770302348,0.311257384,-0.873367997,0.305577014
676,0.096926449,0.001449412,0.001449412,-0.192067823,-0.114511837,-0.198750855,-0.654092587,0.001449412,-0.082183611,0.001449412,0.001449412,0.001449412,0.001449412,-0.222514847,-1.356476401,0.001449412,0.001449412,0.001449412,1.165945832,-4.707354198,0.001449412,0.001449412,1.006482997,0.874817409,-0.289671609,-3.635315005,0.001449412,-1.455771274,0.001449412,0.001449412,0.001449412,0.001449412,0.001449412,-1.480059167,0.001449412,-0.431139583,-0.253327796,-1.693506419,0.001449412,0.44721538,0.156128484,-0.247865103,0.266350229,0.428861375,0.387149341,0.672581202,0.725935854,0.313989694,0.775828502,-0.707270776,0.614196427,-0.352803728,-4.224728674,0.001449412,-1.570292178,0.001449412,0.001449412,0.001449412,-1.316813678,0.871382668,-2.957472009,-2.259836427,-0.572058766,1.292564312,1.550418654,-3.657600923,-3.402776789,-0.089628438,0.482260666,0.250313022,1.363657495
677,-0.053106241,-0.021745276,-0.021745276,-0.457475813,0.16057018,-0.486091052,-0.021745276,-0.021745276,2.861755994,2.407676273,3.418601663,0.584789813,2.264941469,0.650149749,-0.021745276,-0.021745276,-0.021745276,-0.021745276,-0.585127048,0.859317692,-0.021745276,1.33881993,-0.021745276,1.702435368,0.269375745,-0.021745276,-0.021745276,0.345227613,0.673506656,-0.021745276,-0.021745276,-1.355098363,-0.021745276,-0.021745276,-0.021745276,0.123287382,0.492394674,1.666058503,0.166490074,-0.021745276,-0.021745276,-0.272309175,-1.258295496,-0.478888929,0.561857198,0.044090933,-0.593962584,-1.880655932,-0.512457792,-0.811528708,-1.012465454,-0.021745276,-3.037810822,0.49658243,-2.783261979,-0.021745276,-0.021745276,-0.021745276,-0.021745276,1.629062313,-2.848137043,-3.552890613,0.639070555,-0.11889598,1.498155362,-1.546764284,-1.383576052,0.261724011,-0.727780027,-1.000008333,0.148920355
678,0.04970089,-0.002899013,-0.002899013,-0.294444409,-0.135459099,0.44490006,-0.002899013,-0.002899013,0.211006226,-0.002899013,0.110608841,-0.002899013,-0.002899013,0.442536022,-0.002899013,-0.002899013,-0.575966484,-0.002899013,-1.282234159,-0.002899013,-0.002899013,-0.002899013,-0.002899013,-0.002899013,-0.002899013,-0.002899013,-0.002899013,0.362732107,-0.698150944,-0.002899013,-0.002899013,-0.002899013,-0.002899013,0.147363976,-0.002899013,0.28653679,0.508611054,-1.690702792,0.044104513,-0.002899013,-0.002899013,-0.153539262,-0.848627693,-0.289678676,0.142470979,-0.555185104,-0.792404874,-0.291587202,-0.354888113,0.46243454,1.29541907,-1.0313809,-0.002899013,-0.002899013,-0.20309928,-0.002899013,-0.002899013,-0.002899013,-0.002899013,1.999703064,-0.301925,2.333686536,-1.555063793,-4.111237205,0,-0.208054764,0.075076488,-0.054632016,0.17376199,-0.630121808,0.074377095
679,-0.098003576,-0.094951331,-0.002898929,-0.490704774,-0.235302752,-0.700344466,-0.002898929,-0.080776286,0.026159512,-0.002898929,-0.252950132,-0.03745915,-0.002898929,0.440560778,-0.002898929,-0.002898929,-0.002898929,-0.002898929,-0.146062876,-0.707127191,-4.199318839,-1.363464134,-0.002898929,-0.002898929,-0.002898929,-0.002898929,-0.002898929,-0.368530049,-0.002898929,-0.002898929,-0.002898929,-0.002898929,-1.132854454,-0.002898929,-0.002898929,0.429690066,0.506008022,-0.857604987,-0.002898929,-0.002898929,-0.002898929,-0.330066705,-0.074157188,0.741024388,1.725254679,1.277616924,-0.195887088,0.432346457,-0.073445669,0.367815119,-0.002898929,-0.287769714,-0.002898929,-0.002898929,-0.605915832,-0.002898929,-0.002898929,-0.002898929,-0.714464828,-0.68629491,-3.174463406,-7.572979943,-4.064228385,-5.421480314,-3.78833179,-4.846293417,-6.852526903,1.133332527,0.554018038,0,1.841672679
680,0.065829645,-1.183265865,0.139243466,2.315871115,-0.027090571,-0.127734833,-0.356946585,0.139243466,0.120092261,-1.083192239,0.185051238,-0.276413523,-1.111958639,-0.30421624,-0.255234363,0.139243466,-2.18644275,0.139243466,-2.620554054,-2.728336531,0.139243466,0.139243466,0.139243466,-1.584937177,-0.443848565,2.008456768,0.139243466,-1.336798092,0.139243466,0.139243466,0.139243466,-1.21212845,0.139243466,-0.765740086,0.139243466,-0.873057297,0.139243466,-3.35456167,0.794983521,0.213235331,0.524600398,-0.543698356,1.050796952,0.70774983,-1.850728472,1.406964738,-0.679726628,-1.136407202,-0.072695857,-1.117463787,-0.724426307,0.139243466,0.139243466,0.139243466,0.139243466,0.139243466,0.139243466,0.139243466,0.139243466,-0.910255693,-4.781522015,-4.500759606,-5.573244513,-0.449691595,-3.536714384,-6.200166257,-7.289849732,1.649703461,1.541918505,1.13137599,-2.214112588
681,0.086191228,-0.642748498,0.107465992,0.155301439,0.837275169,0.640711714,-0.572148074,0.107465992,1.582544692,0.107465992,2.664094861,0.107465992,0.107465992,-0.115003511,-1.285591362,0.107465992,0.693977937,0.107465992,-4.565577129,0.107465992,0.107465992,-2.670490419,0.107465992,0.107465992,0.107465992,0.107465992,-2.607632915,-1.95833517,0.339754133,-0.204546742,0.107465992,-1.262418444,0.107465992,-0.652993947,-0.689350973,-0.621931845,0.613796187,0.107465992,0.29403321,0.107465992,0.107465992,-0.375934008,3.18924208,0.757277573,-0.770245904,1.147840179,0.539338829,-0.662716497,-0.388812943,-1.831587432,-0.482872836,0.107465992,-1.521360836,0.107465992,-0.702255032,0.107465992,0.107465992,0.107465992,0.107465992,0.547147088,-0.588357721,0.824036426,0.631315228,0.468384931,-2.020270732,0.182587817,-0.798511382,0.541391142,0.101954129,1.98026273,0.521028347
682,-0.214554633,-0.002901452,-0.002901452,-0.191048262,0.543502755,1.262002476,-0.035712158,-0.002901452,-0.032441864,-0.254034162,0.042476628,-0.282133745,-0.615073284,0.647155008,0.38848848,-0.002901452,0.56048032,-1.145771035,-0.28820835,-0.907885004,-0.002901452,1.357663753,-0.002901452,-0.002901452,-0.002901452,-0.002901452,-0.002901452,0.374457486,-0.002901452,-0.002901452,-0.002901452,-0.72492625,-0.002901452,-0.002901452,-0.832781734,-0.301855337,-0.517041402,-1.100607315,-0.002901452,-0.002901452,-0.002901452,0.074408177,1.623933806,0.837675086,0.58591281,0.87204756,-0.387681747,1.835949013,0.067945168,-0.324962922,-1.266984879,-0.002901452,-0.002901452,-0.002901452,-0.002901452,-0.002901452,-0.002901452,-0.002901452,-0.002901452,1.241344892,-0.633262028,-0.499854025,-3.034891921,-4.156492208,0.826450985,-2.38478533,-2.299906809,0.606028241,0.644397685,0.37014231,0.357015731
683,0.208751813,0.215677954,-0.002901368,-0.664216957,-0.151624852,-0.264424891,-0.002901368,-0.002901368,1.729841614,-0.002901368,1.327579819,-0.002901368,-0.002901368,0.642956636,-0.002901368,-0.002901368,0.557324187,-0.002901368,-4.682117519,-0.916149724,-0.002901368,-0.002901368,1.957945771,-0.846788233,0.587070845,-0.002901368,-0.002901368,-0.002901368,0.229927608,-0.315890669,-0.002901368,-1.46278131,-1.186347133,0.300589002,-0.002901368,-0.002901368,0.511238582,2.180591492,-0.049445469,-0.002901368,-0.002901368,-0.39004858,-0.577829755,-0.338284578,1.605563703,0.263756568,-0.625956343,0.098272255,-0.713636414,-0.141245868,-0.002901368,0.224363631,-0.002901368,-0.002901368,-0.206360238,-0.458223725,-0.002901368,-0.002901368,1.440344344,1.655309476,0.289595459,-0.132733594,2.5933901,2.415342999,0,0.580866292,1.088772317,0.266092165,0.033800913,-0.37014231,2.464045818
684,0.143589868,0.044107978,-0.004351894,-0.194105272,0.375280484,0.518012989,0.268458927,-0.004351894,-0.081924631,0.777120658,-0.026536783,-0.004351894,0.302202464,-0.004351894,0.385512147,-0.004351894,-0.564577449,-0.004351894,-0.755670229,2.710747012,-0.004351894,-0.682320593,-0.004351894,-0.004351894,-0.004351894,-0.004351894,-0.004351894,2.046046126,0.227936247,-0.004351894,-0.004351894,-2.234927646,-0.004351894,-0.004351894,-0.004351894,-0.004351894,0.507158173,-0.654408354,-0.004351894,-0.004351894,-0.004351894,-0.107844788,0.097032816,1.10924536,2.44142219,1.525118832,0.210933442,1.525995827,-0.433230321,-0.791939936,0.952888702,-0.452489429,-0.004351894,-0.004351894,0.807011583,-0.004351894,-0.004351894,-0.004351894,-0.004351894,-1.474051497,-0.041319469,-0.889421813,-0.237323108,0.171673862,-2.500130221,-0.714110815,0.004375123,1.142486796,1.542619457,-0.371517455,0.623918835
685,-0.205037957,-0.198332254,-0.004351705,0.185401673,0.226025228,0.288283848,0.028369627,-0.004351705,0.605362118,-0.004351705,0.152450372,-0.004351705,-0.234236863,0.850354353,0.577609201,-0.004351705,1.112978355,-0.004351705,-1.524137796,-0.004351705,-0.004351705,-0.004351705,-0.004351705,-0.004351705,-0.004351705,-0.004351705,-0.004351705,0.547627618,-0.004351705,-0.004351705,-1.402975902,-0.759072268,-1.201970809,-0.004351705,-2.536132503,-0.004351705,-0.515861771,0.212803647,-0.097504949,-0.004351705,-0.004351705,-0.940639429,-1.222406632,-1.033997646,-0.004351705,-1.221405267,-0.651603155,-0.1987346,-0.723262062,-1.45670799,-0.992624109,-0.004351705,-0.004351705,-0.004351705,-0.004351705,-0.004351705,-0.004351705,-0.004351705,-0.004351705,1.901402574,0.576924677,0.074421377,-0.906999614,-1.015237146,3.72713948,1.242252,2.238826841,-0.739079705,-1.64405649,-1.374162785,0.344946875
686,-0.002901031,-0.027393791,-0.002901031,1.22179633,-0.381658174,-0.442176121,-0.002901031,-0.002901031,-0.051160649,-0.002901031,-0.137518219,-0.002901031,-0.002901031,0.633368347,-0.002901031,-0.002901031,0.551117006,1.706542305,-1.546141535,0.88599371,-0.002901031,-0.002901031,-0.002901031,-2.578150642,-0.002901031,-0.002901031,-0.002901031,-0.002901031,0.228848783,-0.002901031,-1.421364531,-1.529648244,-0.002901031,0.751819532,-0.8612754,-0.002901031,-0.002901031,0.213783777,-0.89221183,-0.002901031,-0.002901031,-0.369393588,-0.587666356,0.387942571,0.291965822,0.740965528,0.493699363,-0.93519188,-0.147305389,-1.237484614,0.923889662,-0.002901031,-0.002901031,-0.002901031,-0.002901031,-0.632373782,-0.002901031,-0.002901031,-0.002901031,0.672926216,-0.274310966,-1.242623969,1.254881053,3.629888115,-0.816331064,-1.075724068,-1.257092991,0.003727657,0.775067065,0.751883241,2.650511938
687,0.007667852,-0.123305715,1.038990916,1.280979318,0.548427381,0.607729788,0.071099506,0.071099506,-1.692302627,-0.921728756,-0.625835115,-1.036020141,0.071099506,0.071099506,0.071099506,0.071099506,-1.040023036,0.634481278,-0.944931118,1.825530471,0.071099506,0.749068205,1.037290597,-0.802268491,0.657611451,0.071099506,0.071099506,-0.296547967,0.76314379,0.071099506,0.071099506,-1.479319148,-1.141036547,1.563664528,-0.794706768,0.51919585,0.071099506,0.50306562,-1.635912071,0.071099506,0.071099506,0.41145852,-0.010389022,0.098958539,1.769654143,-0.38779105,1.206136855,1.242577234,0.503688501,0.452597346,0.684222212,0.071099506,0.071099506,0.071099506,0.071099506,-0.389200501,0.071099506,0.071099506,0.071099506,0.141093498,1.160660261,2.42589469,-0.792397173,-0.22304842,-0.410678195,2.02592781,3.849979418,0.201087429,0.335120957,0.249376688,0.934586242
688,0.138475293,0.03003274,0.127815962,1.505880949,0.127815962,-0.343614643,0.345473,0.127815962,-0.503168647,0.127815962,0.127815962,-0.652745035,-0.449219684,2.219942479,0.127815962,0.127815962,-0.995791364,0.127815962,0.20633972,2.703065573,0.127815962,0.801219181,-0.838375129,0.127815962,0.419786973,0.127815962,0.127815962,-0.426202075,1.270685545,-0.186156038,0.127815962,-2.243836699,0.127815962,1.598430701,0.127815962,0.722171353,0.127815962,0.986190332,-0.640310714,0.127815962,0.127815962,0.23230918,1.407634711,1.757911458,1.435024119,2.213714868,-0.192116058,-0.151291077,0.701705629,-2.18331242,-0.978525992,-0.252952264,0.127815962,0.127815962,-0.683547515,0.127815962,0.127815962,0.127815962,0.127815962,0.772475751,2.294940684,1.575524931,4.038275726,5.678618231,-2.079076967,2.384517683,3.365209549,2.603367089,2.543489715,1.483339929,1.123236124
689,-0.260736589,-0.087764324,-0.112340711,-0.510835814,-0.343975493,-0.030940625,-0.112340711,-0.112340711,0.105203082,-0.112340711,1.748725256,0.417508639,-0.112340711,0.299182504,0.844604391,-0.112340711,-1.242296236,0.447884844,1.103479737,0.394845499,-0.112340711,-0.112340711,-1.087958205,-0.112340711,-0.112340711,0.579703574,-0.112340711,0.25329041,-0.336807696,-0.112340711,1.306122789,-0.928671774,1.099795343,0.589416555,-1.914191261,0.327220437,-0.112340711,-1.821784046,-0.160755139,-0.112340711,-0.112340711,0.376029364,-0.042487668,0.459634157,1.79788774,1.988278248,0.377074034,0.594694954,0.681600667,1.351814289,1.37375475,0.227642271,-0.112340711,-0.112340711,-0.32089136,-0.112340711,-0.112340711,-0.112340711,-0.844020523,-1.242252,-0.611304498,-2.273140149,1.643872634,-0.173370362,0,-1.144841172,-1.944402048,1.811758697,0.194995187,0,0.460073109
690,-0.271430961,-0.205685414,-0.176280813,-0.22065623,0.861876324,0.634096393,-0.176280813,-0.176280813,-0.641532591,-0.581704602,-0.461938772,-0.176280813,-0.721587756,0.233555826,-0.176280813,-0.176280813,-0.460776026,-0.176280813,-0.478852904,0.328345994,-0.176280813,-0.176280813,-0.176280813,-0.176280813,-0.176280813,-0.176280813,-0.176280813,-0.358929265,-0.401252786,-1.4421205,-0.176280813,-0.176280813,-0.176280813,0.520586119,-1.089529169,-0.176280813,-0.176280813,-0.176280813,-0.176280813,-0.25021797,-0.176280813,-0.278897548,-0.839159476,-1.103981873,-1.281832631,-1.900923544,0.331871879,0.342035822,0.182528327,0.788046814,-0.176280813,-0.488466713,-0.176280813,-0.176280813,-1.225608384,-0.176280813,-0.176280813,-0.176280813,-0.176280813,-0.680884193,1.912450069,1.640748709,0.916679347,2.637139124,1.290340484,1.658101494,2.255130178,-1.936329389,-0.946019125,-0.741659766,0.718722467
691,-0.170576907,-0.160751241,-0.11201712,0.815756268,-0.489778922,-0.322084257,0.104602683,-0.11201712,-0.052646113,-0.11201712,0.173640839,-0.11201712,-0.11201712,1.10751019,0.268211475,-0.11201712,0.739051847,-0.672242675,0.94300397,4.798953284,-0.11201712,0.543722935,-1.097246764,-0.11201712,-0.11201712,-0.11201712,-0.11201712,0.252946789,-0.337496358,-2.041337413,-0.11201712,-0.11201712,-1.324153173,1.9499116,-0.11201712,-0.258322925,0.40212283,-1.413553931,-1.575457872,-0.260055637,-0.188910626,0.169925909,0.534745941,-0.496527344,-0.11201712,-0.287084406,-0.620169812,0.97073145,-0.11201712,-1.221799318,-0.728541884,-0.487931242,-0.893084293,-1.076774139,-0.959479819,-0.11201712,-0.11201712,-0.11201712,2.512149453,0,0.255656537,0.068932242,-0.104766903,0.016899028,-0.858374369,0.325253907,1.430424728,-0.103333402,-0.032781512,0.618431161,-0.326051805
